time,joint,position,velocity,effort
1744275118.1058626,joint3,1.1550875902175903,0.0,-0.3351740054321289
1744275118.1058626,joint4,-0.015339808538556099,0.0,0.0
1744275118.1058626,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.1058626,joint6,0.0644271969795227,0.0,0.0
1744275118.121914,gripper,-0.005777994394302368,0.16786576807498932,-0.12449320434570312
1744275118.121914,joint1,-0.8130098581314087,0.0,0.0
1744275118.121914,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.121914,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.121914,joint4,-0.015339808538556099,0.0,0.0
1744275118.121914,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.121914,joint6,0.0644271969795227,0.0,0.0
1744275118.1378245,gripper,-0.005716635386149089,0.2637890577316284,0.028729198913574217
1744275118.1378245,joint1,-0.8130098581314087,0.0,0.0
1744275118.1378245,joint2,0.5092816352844238,0.0,-0.5937367956542968
1744275118.1378245,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.1378245,joint4,-0.015339808538556099,0.0,0.0
1744275118.1378245,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.1378245,joint6,0.0644271969795227,0.0,0.0
1744275118.1539247,gripper,-0.005634822845458984,0.3836931884288788,-0.15322240325927733
1744275118.1539247,joint1,-0.8130098581314087,0.0,0.0
1744275118.1539247,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.1539247,joint3,1.1550875902175903,0.0,-0.32080941955566405
1744275118.1539247,joint4,-0.015339808538556099,0.0,0.0
1744275118.1539247,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.1539247,joint6,0.0644271969795227,0.0,0.0
1744275118.169862,gripper,-0.005563237269719442,0.5035973191261292,-0.06224660217285156
1744275118.169862,joint1,-0.8130098581314087,0.0,0.0
1744275118.169862,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.169862,joint3,1.1550875902175903,0.0,-0.32080941955566405
1744275118.169862,joint4,-0.015339808538556099,0.0,0.0
1744275118.169862,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.169862,joint6,0.06596117466688156,0.0,0.0
1744275118.1858659,gripper,-0.005471198161443074,0.6235014200210571,0.028729198913574217
1744275118.1858659,joint1,-0.8130098581314087,0.0,0.0
1744275118.1858659,joint2,0.5092816352844238,0.0,-0.598525
1744275118.1858659,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.1858659,joint4,-0.015339808538556099,0.0,0.0
1744275118.1858659,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.1858659,joint6,0.06596117466688156,0.0,0.0
1744275118.2021997,gripper,-0.005379159450531006,0.7194247245788574,-0.15801060760498045
1744275118.2021997,joint1,-0.8130098581314087,0.0,0.0
1744275118.2021997,joint2,0.5092816352844238,0.0,-0.5937367956542968
1744275118.2021997,joint3,1.1550875902175903,0.0,-0.3351740054321289
1744275118.2021997,joint4,-0.015339808538556099,0.0,0.0
1744275118.2021997,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.2021997,joint6,0.06596117466688156,0.0,0.0
1744275118.217862,gripper,-0.0052871207396189375,0.7673863768577576,0.08618760353088378
1744275118.217862,joint1,-0.8130098581314087,0.0,0.0
1744275118.217862,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.217862,joint3,1.1550875902175903,0.0,-0.3351740054321289
1744275118.217862,joint4,-0.015339808538556099,0.0,0.0
1744275118.217862,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.217862,joint6,0.06749515980482101,0.0,0.0
1744275118.2338438,gripper,-0.005184855063756307,0.8153480291366577,-0.15322240325927733
1744275118.2338438,joint1,-0.8130098581314087,0.0,0.0
1744275118.2338438,joint2,0.5092816352844238,0.0,-0.598525
1744275118.2338438,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.2338438,joint4,-0.015339808538556099,0.0,0.0
1744275118.2338438,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.2338438,joint6,0.06596117466688156,0.0,0.0
1744275118.2497718,gripper,-0.005082589785257975,0.8633096814155579,0.09097580108642578
1744275118.2497718,joint1,-0.8130098581314087,0.0,0.0
1744275118.2497718,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.2497718,joint3,1.1550875902175903,0.0,-0.3351740054321289
1744275118.2497718,joint4,-0.015339808538556099,0.0,0.0
1744275118.2497718,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.2497718,joint6,0.06749515980482101,0.0,0.0
1744275118.2693596,gripper,-0.004990551074345906,0.8872904777526855,0.04309380176544189
1744275118.2693596,joint1,-0.8130098581314087,0.0,0.0
1744275118.2693596,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.2693596,joint3,1.1550875902175903,0.0,-0.32080941955566405
1744275118.2693596,joint4,-0.015339808538556099,0.0,0.0
1744275118.2693596,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.2693596,joint6,0.06596117466688156,0.0,0.0
1744275118.2817638,gripper,-0.004867832660675048,0.8872904777526855,0.07182300407409667
1744275118.2817638,joint1,-0.8130098581314087,0.0,0.0
1744275118.2817638,joint2,0.5092816352844238,0.0,-0.598525
1744275118.2817638,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.2817638,joint4,-0.015339808538556099,0.0,0.0
1744275118.2817638,joint5,1.2655341625213623,0.0,-0.009576400203704833
1744275118.2817638,joint6,0.06749515980482101,0.0,0.0
1744275118.2978253,gripper,-0.004796246687571208,0.8872904777526855,-0.12928140869140625
1744275118.2978253,joint1,-0.8130098581314087,0.0,0.0
1744275118.2978253,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.2978253,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.2978253,joint4,-0.015339808538556099,0.0,0.0
1744275118.2978253,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.2978253,joint6,0.06596117466688156,0.0,0.0
1744275118.3137653,gripper,-0.004714434544245402,0.8633096814155579,0.04788200271606445
1744275118.3137653,joint1,-0.8114758729934692,0.0,0.0
1744275118.3137653,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.3137653,joint3,1.1550875902175903,0.0,-0.3351740054321289
1744275118.3137653,joint4,-0.015339808538556099,0.0,0.0
1744275118.3137653,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.3137653,joint6,0.06596117466688156,0.0,0.0
1744275118.3298273,gripper,-0.004632622003555298,0.8393288254737854,-0.16758700271606444
1744275118.3298273,joint1,-0.8130098581314087,0.0,0.0
1744275118.3298273,joint2,0.5092816352844238,0.0,-0.5937367956542968
1744275118.3298273,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.3298273,joint4,-0.015339808538556099,0.0,0.0
1744275118.3298273,joint5,1.2655341625213623,0.0,-0.023941001358032225
1744275118.3298273,joint6,0.06596117466688156,0.0,0.0
1744275118.3458068,gripper,-0.004550809860229492,0.8153480291366577,0.03351739986419677
1744275118.3458068,joint1,-0.8130098581314087,0.0,0.0
1744275118.3458068,joint2,0.5092816352844238,0.0,-0.5937367956542968
1744275118.3458068,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.3458068,joint4,-0.015339808538556099,0.0,0.0
1744275118.3458068,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.3458068,joint6,0.0644271969795227,0.0,0.0
1744275118.3618467,gripper,-0.004479223887125651,0.7913671731948853,0.04309380176544189
1744275118.3618467,joint1,-0.8130098581314087,0.0,0.0
1744275118.3618467,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.3618467,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.3618467,joint4,-0.015339808538556099,0.0,0.0
1744275118.3618467,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.3618467,joint6,0.0644271969795227,0.0,0.0
1744275118.3778403,gripper,-0.004407638311386108,0.7434055805206299,-0.15322240325927733
1744275118.3778403,joint1,-0.8130098581314087,0.0,0.0
1744275118.3778403,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.3778403,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.3778403,joint4,-0.015339808538556099,0.0,0.0
1744275118.3778403,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.3778403,joint6,0.0644271969795227,0.0,0.0
1744275118.3938713,gripper,-0.004336052338282268,0.6954439282417297,-0.0047882001018524165
1744275118.3938713,joint1,-0.8130098581314087,0.0,0.0
1744275118.3938713,joint2,0.5092816352844238,0.0,-0.5937367956542968
1744275118.3938713,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.3938713,joint4,-0.015339808538556099,0.0,0.0
1744275118.3938713,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.3938713,joint6,0.0644271969795227,0.0,0.0
1744275118.4097912,gripper,-0.004274693330128988,0.6714630722999573,0.028729198913574217
1744275118.4097912,joint1,-0.8130098581314087,0.0,0.0
1744275118.4097912,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.4097912,joint3,1.1550875902175903,0.0,-0.32080941955566405
1744275118.4097912,joint4,-0.015339808538556099,0.0,0.0
1744275118.4097912,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.4097912,joint6,0.0644271969795227,0.0,0.0
1744275118.4259121,gripper,-0.004223560492197673,0.6474822759628296,0.0
1744275118.4259121,joint1,-0.8130098581314087,0.0,0.0
1744275118.4259121,joint2,0.5092816352844238,0.0,-0.5937367956542968
1744275118.4259121,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.4259121,joint4,-0.015339808538556099,0.0,0.0
1744275118.4259121,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.4259121,joint6,0.0644271969795227,0.0,0.0
1744275118.4417517,gripper,-0.004162201484044393,0.5995206236839294,0.023941001358032225
1744275118.4417517,joint1,-0.8130098581314087,0.0,0.0
1744275118.4417517,joint2,0.5092816352844238,0.0,-0.598525
1744275118.4417517,joint3,1.1550875902175903,0.0,-0.3351740054321289
1744275118.4417517,joint4,-0.015339808538556099,0.0,0.0
1744275118.4417517,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.4417517,joint6,0.0644271969795227,0.0,0.0
1744275118.4579597,gripper,-0.004111068646113078,0.5995206236839294,-0.08618760353088378
1744275118.4579597,joint1,-0.8130098581314087,0.0,0.0
1744275118.4579597,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.4579597,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.4579597,joint4,-0.015339808538556099,0.0,0.0
1744275118.4579597,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.4579597,joint6,0.0644271969795227,0.0,0.0
1744275118.4737473,gripper,-0.0040497092405954995,0.575539767742157,0.057458397827148434
1744275118.4737473,joint1,-0.8130098581314087,0.0,0.0
1744275118.4737473,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.4737473,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.4737473,joint4,-0.015339808538556099,0.0,0.0
1744275118.4737473,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.4737473,joint6,0.0644271969795227,0.0,0.0
1744275118.489819,gripper,-0.00398835023244222,0.5515589714050293,0.06703479972839355
1744275118.489819,joint1,-0.8145438432693481,0.0,0.0
1744275118.489819,joint2,0.5092816352844238,0.0,-0.5937367956542968
1744275118.489819,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.489819,joint4,-0.015339808538556099,0.0,0.0
1744275118.489819,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.489819,joint6,0.0644271969795227,0.0,0.0
1744275118.505718,gripper,-0.003926990826924642,0.5515589714050293,-0.0047882001018524165
1744275118.505718,joint1,-0.8145438432693481,0.0,0.0
1744275118.505718,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.505718,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.505718,joint4,-0.016873789951205254,0.0,0.0
1744275118.505718,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.505718,joint6,0.0644271969795227,0.0,0.0
1744275118.522537,gripper,-0.0038656318187713624,0.5515589714050293,-0.03830560081481933
1744275118.522537,joint1,-0.8160778284072876,-0.023980824276804924,0.0
1744275118.522537,joint2,0.5092816352844238,0.0,-0.598525
1744275118.522537,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.522537,joint4,-0.015339808538556099,0.0,0.0
1744275118.522537,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.522537,joint6,0.0644271969795227,0.0,0.0
1744275118.5377815,gripper,-0.003804272413253784,0.5515589714050293,0.028729198913574217
1744275118.5377815,joint1,-0.8145438432693481,-0.023980824276804924,0.0
1744275118.5377815,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.5377815,joint3,1.1550875902175903,0.0,-0.32080941955566405
1744275118.5377815,joint4,-0.016873789951205254,0.0,0.0
1744275118.5377815,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.5377815,joint6,0.0644271969795227,0.0,0.0
1744275118.553671,gripper,-0.0037429134051005044,0.5515589714050293,-0.009576400203704833
1744275118.553671,joint1,-0.8160778284072876,-0.023980824276804924,0.0
1744275118.553671,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.553671,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.553671,joint4,-0.015339808538556099,0.0,0.0
1744275118.553671,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.553671,joint6,0.0644271969795227,0.0,0.0
1744275118.569857,gripper,-0.0036917805671691896,0.5515589714050293,0.028729198913574217
1744275118.569857,joint1,-0.8160778284072876,-0.023980824276804924,0.0
1744275118.569857,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.569857,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.569857,joint4,-0.015339808538556099,0.0,0.0
1744275118.569857,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.569857,joint6,0.0644271969795227,0.0,0.0
1744275118.585715,gripper,-0.0036201945940653483,0.5515589714050293,0.05267020027160644
1744275118.585715,joint1,-0.8160778284072876,0.0,0.0
1744275118.585715,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.585715,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.585715,joint4,-0.015339808538556099,0.0,0.0
1744275118.585715,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.585715,joint6,0.06596117466688156,0.0,0.0
1744275118.601784,gripper,-0.0035792887210845947,0.5515589714050293,-0.11491679565429687
1744275118.601784,joint1,-0.8160778284072876,0.0,0.0
1744275118.601784,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.601784,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.601784,joint4,-0.016873789951205254,0.0,0.0
1744275118.601784,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.601784,joint6,0.06596117466688156,0.0,0.0
1744275118.617736,gripper,-0.0035077027479807534,0.5515589714050293,-0.014364599456787109
1744275118.617736,joint1,-0.8160778284072876,0.0,0.0
1744275118.617736,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.617736,joint3,1.1550875902175903,0.0,-0.32080941955566405
1744275118.617736,joint4,-0.015339808538556099,0.0,0.0
1744275118.617736,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.617736,joint6,0.06749515980482101,0.023980824276804924,0.0
1744275118.6337483,gripper,-0.003446343739827474,0.5515589714050293,0.08618760353088378
1744275118.6337483,joint1,-0.8145438432693481,0.0,0.0
1744275118.6337483,joint2,0.5092816352844238,0.0,-0.598525
1744275118.6337483,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.6337483,joint4,-0.015339808538556099,0.0,0.0
1744275118.6337483,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.6337483,joint6,0.06749515980482101,0.023980824276804924,0.0
1744275118.649675,gripper,-0.003374757766723633,0.575539767742157,0.05267020027160644
1744275118.649675,joint1,-0.8145438432693481,0.0,0.0
1744275118.649675,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.649675,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.649675,joint4,-0.016873789951205254,0.0,0.0
1744275118.649675,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.649675,joint6,0.06902913749217987,0.04796164855360985,0.0
1744275118.6668594,gripper,-0.003313398559888204,0.5995206236839294,0.03351739986419677
1744275118.6668594,joint1,-0.8145438432693481,0.0,0.0
1744275118.6668594,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.6668594,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.6668594,joint4,-0.015339808538556099,0.0,0.0
1744275118.6668594,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.6668594,joint6,0.06902913749217987,0.04796164855360985,0.0
1744275118.6818917,gripper,-0.003241812785466512,0.5995206236839294,0.03351739986419677
1744275118.6818917,joint1,-0.8145438432693481,0.0,0.0
1744275118.6818917,joint2,0.5092816352844238,0.0,-0.5937367956542968
1744275118.6818917,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.6818917,joint4,-0.015339808538556099,0.0,0.0
1744275118.6818917,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.6818917,joint6,0.06902913749217987,0.023980824276804924,0.0
1744275118.6976717,gripper,-0.0031702270110448203,0.6235014200210571,-0.023941001358032225
1744275118.6976717,joint1,-0.8145438432693481,0.0,0.0
1744275118.6976717,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.6976717,joint3,1.1550875902175903,0.0,-0.3351740054321289
1744275118.6976717,joint4,-0.015339808538556099,0.0,0.0
1744275118.6976717,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.6976717,joint6,0.06902913749217987,0.023980824276804924,0.0
1744275118.713689,gripper,-0.0031190943717956544,0.6235014200210571,0.03830560081481933
1744275118.713689,joint1,-0.8145438432693481,0.0,0.0
1744275118.713689,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.713689,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.713689,joint4,-0.015339808538556099,0.0,0.0
1744275118.713689,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.713689,joint6,0.06902913749217987,0.0,0.0
1744275118.7296953,gripper,-0.0030475085973739624,0.6235014200210571,0.07182300407409667
1744275118.7296953,joint1,-0.8145438432693481,0.0,0.0
1744275118.7296953,joint2,0.5092816352844238,0.0,-0.598525
1744275118.7296953,joint3,1.1550875902175903,0.0,-0.32080941955566405
1744275118.7296953,joint4,-0.015339808538556099,0.0,0.0
1744275118.7296953,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.7296953,joint6,0.06902913749217987,0.0,0.0
1744275118.7456367,gripper,-0.0029759228229522703,0.6235014200210571,-0.04309380176544189
1744275118.7456367,joint1,-0.8145438432693481,0.0,0.0
1744275118.7456367,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.7456367,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.7456367,joint4,-0.015339808538556099,0.0,0.0
1744275118.7456367,joint5,1.2655341625213623,0.0,-0.009576400203704833
1744275118.7456367,joint6,0.06902913749217987,0.0,0.0
1744275118.7616959,gripper,-0.0029043370485305788,0.6235014200210571,0.03351739986419677
1744275118.7616959,joint1,-0.8160778284072876,0.0,0.0
1744275118.7616959,joint2,0.5092816352844238,0.0,-0.598525
1744275118.7616959,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.7616959,joint4,-0.015339808538556099,0.0,0.0
1744275118.7616959,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.7616959,joint6,0.06902913749217987,0.0,0.0
1744275118.777589,gripper,-0.0028225247065226237,0.6474822759628296,0.05267020027160644
1744275118.777589,joint1,-0.8145438432693481,0.0,0.0
1744275118.777589,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.777589,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.777589,joint4,-0.015339808538556099,0.0,0.0
1744275118.777589,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.777589,joint6,0.06902913749217987,0.0,0.0
1744275118.7936656,gripper,-0.0027509389321009317,0.6474822759628296,0.019152800407409666
1744275118.7936656,joint1,-0.8145438432693481,0.0,0.0
1744275118.7936656,joint2,0.5092816352844238,0.0,-0.5937367956542968
1744275118.7936656,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.7936656,joint4,-0.013805827125906944,0.0,0.0
1744275118.7936656,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.7936656,joint6,0.06902913749217987,0.0,0.0
1744275118.809583,gripper,-0.00267935315767924,0.6474822759628296,0.04788200271606445
1744275118.809583,joint1,-0.8145438432693481,0.0,0.0
1744275118.809583,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.809583,joint3,1.1550875902175903,0.0,-0.3351740054321289
1744275118.809583,joint4,-0.013805827125906944,0.0,0.0
1744275118.809583,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.809583,joint6,0.06902913749217987,0.0,0.0
1744275118.8256526,gripper,-0.002617993950843811,0.6714630722999573,-0.023941001358032225
1744275118.8256526,joint1,-0.8145438432693481,0.0,0.0
1744275118.8256526,joint2,0.5092816352844238,0.0,-0.5937367956542968
1744275118.8256526,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.8256526,joint4,-0.013805827125906944,0.0,0.0
1744275118.8256526,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.8256526,joint6,0.06902913749217987,0.0,0.0
1744275118.8417206,gripper,-0.002536181608835856,0.6714630722999573,-0.0957640054321289
1744275118.8417206,joint1,-0.8145438432693481,0.0,0.0
1744275118.8417206,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.8417206,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.8417206,joint4,-0.012271846644580364,0.023980824276804924,0.0
1744275118.8417206,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.8417206,joint6,0.06902913749217987,0.0,0.0
1744275118.8576293,gripper,-0.002464595834414164,0.6714630722999573,0.05267020027160644
1744275118.8576293,joint1,-0.8145438432693481,0.0,0.0
1744275118.8576293,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.8576293,joint3,1.1550875902175903,0.0,-0.3351740054321289
1744275118.8576293,joint4,-0.010737866163253784,0.023980824276804924,0.0
1744275118.8576293,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.8576293,joint6,0.06902913749217987,0.0,0.0
1744275118.873568,gripper,-0.0023827834924062094,0.6714630722999573,0.03830560081481933
1744275118.873568,joint1,-0.8145438432693481,0.0,0.0
1744275118.873568,joint2,0.5092816352844238,0.0,-0.598525
1744275118.873568,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.873568,joint4,-0.010737866163253784,0.023980824276804924,0.0
1744275118.873568,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.873568,joint6,0.06902913749217987,0.0,0.0
1744275118.8896391,gripper,-0.0023111977179845174,0.6714630722999573,-0.14364600814819334
1744275118.8896391,joint1,-0.8145438432693481,0.0,0.0
1744275118.8896391,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.8896391,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.8896391,joint4,-0.010737866163253784,0.023980824276804924,0.0
1744275118.8896391,joint5,1.2670681476593018,0.0,-0.019152800407409666
1744275118.8896391,joint6,0.06902913749217987,0.0,0.0
1744275118.9055955,gripper,-0.0022293853759765623,0.6954439282417297,0.04309380176544189
1744275118.9055955,joint1,-0.8145438432693481,0.0,0.0
1744275118.9055955,joint2,0.5092816352844238,0.0,-0.598525
1744275118.9055955,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.9055955,joint4,-0.00920388475060463,0.023980824276804924,0.0
1744275118.9055955,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.9055955,joint6,0.07056311517953873,0.0,0.0
1744275118.9218295,gripper,-0.00215779980023702,0.6954439282417297,-0.15322240325927733
1744275118.9218295,joint1,-0.8145438432693481,0.0,0.0
1744275118.9218295,joint2,0.5092816352844238,0.0,-0.6033132043457031
1744275118.9218295,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.9218295,joint4,-0.010737866163253784,0.023980824276804924,0.0
1744275118.9218295,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.9218295,joint6,0.06902913749217987,0.0,0.0
1744275118.9376814,gripper,-0.002075987458229065,0.6954439282417297,-0.16279879837036132
1744275118.9376814,joint1,-0.8145438432693481,0.0,0.0
1744275118.9376814,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.9376814,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.9376814,joint4,-0.010737866163253784,0.023980824276804924,0.0
1744275118.9376814,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.9376814,joint6,0.06902913749217987,0.0,0.0
1744275118.9536726,gripper,-0.00199417511622111,0.6954439282417297,0.04788200271606445
1744275118.9536726,joint1,-0.8145438432693481,0.0,0.0
1744275118.9536726,joint2,0.5092816352844238,0.0,-0.598525
1744275118.9536726,joint3,1.1550875902175903,0.0,-0.32080941955566405
1744275118.9536726,joint4,-0.00920388475060463,0.023980824276804924,0.0
1744275118.9536726,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.9536726,joint6,0.06902913749217987,0.0,0.0
1744275118.9696362,gripper,-0.0019225893417994181,0.6954439282417297,0.07182300407409667
1744275118.9696362,joint1,-0.8145438432693481,0.0,0.0
1744275118.9696362,joint2,0.5092816352844238,0.0,-0.598525
1744275118.9696362,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275118.9696362,joint4,-0.00920388475060463,0.0,0.0
1744275118.9696362,joint5,1.2655341625213623,0.0,-0.014364599456787109
1744275118.9696362,joint6,0.06902913749217987,0.0,0.0
1744275118.9855678,gripper,-0.0018305504322052002,0.6954439282417297,-0.04788200271606445
1744275118.9855678,joint1,-0.8145438432693481,0.0,0.0
1744275118.9855678,joint2,0.5092816352844238,0.0,-0.6081014086914062
1744275118.9855678,joint3,1.1550875902175903,0.0,-0.32559759674072264
1744275118.9855678,joint4,-0.00920388475060463,0.0,0.0
1744275118.9855678,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275118.9855678,joint6,0.07056311517953873,0.0,0.0
1744275119.0050774,gripper,-0.0017691912253697713,0.6954439282417297,-0.12928140869140625
1744275119.0050774,joint1,-0.8145438432693481,0.0,0.0
1744275119.0050774,joint2,0.5092816352844238,0.0,-0.5889485913085937
1744275119.0050774,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275119.0050774,joint4,-0.00920388475060463,0.0,0.0
1744275119.0050774,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275119.0050774,joint6,0.06902913749217987,0.0,0.0
1744275119.017674,gripper,-0.0016771523157755534,0.6954439282417297,0.04309380176544189
1744275119.017674,joint1,-0.8145438432693481,0.0,0.0
1744275119.017674,joint2,0.5092816352844238,0.0,-0.6128896130371093
1744275119.017674,joint3,1.1550875902175903,0.0,-0.3303858010864258
1744275119.017674,joint4,-0.00920388475060463,0.0,0.0
1744275119.017674,joint5,1.2655341625213623,0.0,-0.019152800407409666
1744275119.017674,joint6,0.07056311517953873,0.0,0.0
1744275119.0335426,gripper,-0.0016157931089401244,0.6954439282417297,0.04309380176544189
1744275119.0335426,joint1,-0.8145438432693481,0.0,0.0
1744275119.0335426,joint2,0.5092816352844238,0.0,-0.598525
1744275119.0335426,joint3,1.1550875902175903,0.0,-0.32559759674072264
